ID,prediction
41683,0.42914390165312327
27787,0.9168708902177333
67576,0.915657416268678
25649,0.6292640871668291
33449,0.4959170074436583
36452,0.9999815679873574
55875,0.8546519121500937
41085,0.40649195833138435
44000,0.8791539087173249
51664,0.49330588174545237
15714,0.48491073555843117
7493,0.886714762117746
69773,0.41154702683936284
70477,0.3617008046504177
731,0.8955879059741461
27458,0.4935034673427168
53110,0.4161296240166019
34018,0.5915471439556096
56895,0.6187590986897975
20973,0.4183567085034948
47526,0.5989957675034404
12178,0.49660863464126587
27599,0.5031003241308218
34458,0.3643047508783296
43533,0.5923349831198095
62162,0.5134228272459944
31288,0.35373716704572866
65912,0.9990605522521228
27488,0.9999040989082062
6910,0.5121191622371993
51038,0.5589690805888451
36195,0.34672229667947474
28572,0.9994448460930063
69430,0.514333151905571
66384,0.8352033039952618
25621,0.49494406177973854
54278,0.3676378893723931
18811,0.3431545374607092
21534,0.609013931589566
4011,0.9868969803334932
46229,0.5766048449665088
63053,0.9999567803250218
41153,0.5060603645377917
10269,0.6088752791400729
16959,0.640104868919113
48335,0.9828897862338359
40947,0.882123765949002
35556,0.3537912309901249
35625,0.9922297760740707
31277,0.38558131430852993
62379,0.9999515250273114
44055,0.48963119517148956
41,0.5749808134341886
23092,0.3292036411963315
69916,0.5052335275859772
62836,0.40971774512378845
13410,0.9930609090840731
46427,0.9987203253496394
12358,0.40006257799968215
57176,0.9814541678272147
66871,0.5084679178956544
45069,0.8182774507348924
23250,0.6459823333238854
38820,0.580167654487085
14756,0.5018734053503542
13162,0.6737504940069847
47393,0.422453420131888
55963,0.4987379048138914
23103,0.3954300046354726
52501,0.3512877504594064
56066,0.4935995847130759
70951,0.513052255981054
17701,0.5980401727823653
72935,0.8688053613359709
21618,0.34997973550537204
51660,0.3481354812210545
46710,0.3612295047476998
55338,0.9780982804329129
40037,0.3381730119893571
17785,0.49916814293428863
64511,0.6103603699331739
54688,0.3827761780793426
65020,0.8923497164263808
51183,0.3302718164393878
994,0.39374986137291396
41491,0.9986739624556605
13263,0.4852875396581443
43697,0.41832306285004073
31885,0.5016052657487827
64826,0.9999526832236152
69009,0.3525424595855562
19044,0.6172487892728368
27703,0.5086589094598284
18167,0.38388320562945366
27751,0.4985909098588689
4659,0.6018566509414502
7880,0.6218420815881526
21858,0.49267390318849547
15824,0.4919893586109087
62502,0.49863451217657445
24486,0.48887337868916514
13924,0.5202476406448053
49458,0.41552449230837135
4491,0.49797556689404376
44581,0.5777143338792362
46424,0.8125351806963134
20291,0.49589778819467306
45736,0.8577334369221815
23965,0.2828499026858297
69538,0.9898766438513591
34472,0.39419809905336534
60316,0.4733418873061564
56134,0.9999445512004482
38289,0.6759386408402124
14698,0.5071260597765911
65244,0.31550473037655513
34977,0.3457070758591588
38174,0.6008281581505092
61063,0.9988556157039744
51225,0.5057049021728995
18691,0.99999990689647
71232,0.602954120622802
68280,0.40773493323012705
32023,0.6222421923728363
30335,0.4994939376588182
35877,0.3271378531729727
43035,0.34982577332795417
17512,0.512231383917432
34571,0.3378746127831252
68773,0.6046052134852028
52532,0.9993155580091796
43210,0.6335576536458767
18568,0.28271563769739744
43905,0.424769576451869
4704,0.9873377773448648
60535,0.5527650551141795
12598,0.5090131723950851
22592,0.4968354554914425
71692,0.5910177929715761
28509,0.5107669214079854
48429,0.49500774368343126
72655,0.9999699542948753
23192,0.500150751144511
29366,0.4988877513646331
72226,0.4897492845674426
43235,0.5176245436063225
32194,0.5004471658685586
10486,0.609106082636373
40285,0.8407212147335256
57629,0.5099601356620147
31762,0.3561918357497119
56692,0.3574642588706621
31040,0.3829395671773204
25257,0.6023013213537121
50206,0.613158667625535
67343,0.5689152502197141
1400,0.6349501824286282
42094,0.9985282134447215
32966,0.35512876831152246
25538,0.3228030063695225
13803,0.9094501452547776
23424,0.8648968486789423
14647,0.49979388548021436
13136,0.4879506799422809
68467,0.3167926236834185
11831,0.5049692962733042
71145,0.34804327729427337
58182,0.4355527129711965
55297,0.9999999917520569
22576,0.507326384743819
6729,0.5006658202246478
35049,0.49309357627229333
68993,0.41741561818773054
39521,0.498493044316536
1785,0.593983290168697
1636,0.48468209741566437
21645,0.6421131794626945
63045,0.3345081199810301
72827,0.4120704419638172
63619,0.3544025005723371
32444,0.6294377353434046
72799,0.3816371595840495
61072,0.5837110360330894
61143,0.3562675301207628
26982,0.8868426078487106
51680,0.9881409331633509
54215,0.49633488105320517
44389,0.6209817846345045
914,0.6079286610173704
38040,0.3915225073000617
20736,0.8312233745941919
9857,0.6020350606902551
10035,0.3180555095276761
48709,0.9997189596614539
15934,0.8594490745315524
47730,0.42360803215433196
61002,0.39523183450708893
53515,0.8425649504873594
7714,0.5732098892970325
34338,0.6399402105411455
8309,0.5116947535549047
45434,0.5631824276901223
55792,0.5012373684501281
34143,0.3502735072298582
23024,0.4950328331474347
1731,0.9131922299918489
4403,0.39009201196531024
69495,0.3781211171095313
10381,0.3894500931839916
25909,0.8597414601950123
67278,0.6117551262802349
28038,0.4266157955702787
40076,0.3457218170806085
31470,0.8987247968992785
25000,0.6325551286903339
59760,0.5035280584327814
47980,0.5060498903870696
38317,0.9953405294143789
62197,0.6034954075913046
71208,0.9999991244159879
44315,0.8921048411967689
28075,0.40363069404108337
56340,0.9919745020795555
29692,0.4030475808338272
49814,0.5978065287680154
33082,0.3393946620242663
16360,0.99979370094983
51228,0.37801813544451895
36948,0.8675074509957147
31383,0.887160835805889
57016,0.38753313919729776
12518,0.3379431836840626
48946,0.6047987747097744
44984,0.8523950999726144
33649,0.49620098887744213
38961,0.3378335350020004
51033,0.4074235815595967
1321,0.40208512198975177
2987,0.6503386988526882
24539,0.35516442268393367
72161,0.4981523702658775
56837,0.9788465619499296
54873,0.8915632634839532
53998,0.42262739442050923
40969,0.5842547664980215
2819,0.4992248785765764
42903,0.6111326271985418
51646,0.9888142905960793
29381,0.3897311096418771
46801,0.5167318781815957
32776,0.33332959297994585
27259,0.33975368268263884
24515,0.5233968513931463
42510,0.39711485928836504
47482,0.34536462159947223
15320,0.31568413978721555
64877,0.5096575652060341
20824,0.49141212212009777
15217,0.34089756249744213
33032,0.3557445835912946
44980,0.5042171339141754
22324,0.3861093465995305
16179,0.3405850011782052
20968,0.9912990456075406
56958,0.9882051526689705
14521,0.9999869102077839
64783,0.4872640126652456
64992,0.9842135118440217
64908,0.986882302578516
58609,0.8677171267614779
46126,0.3611331365834528
3885,0.34768180942048615
64831,0.47498297693336694
18254,0.9872239212533395
51503,0.9228991268746407
40389,0.6265568898920973
56189,0.8868041746093289
53277,0.9999656865134902
57340,0.8913931075968683
12662,0.5206403598958194
66471,0.6243713377783888
37029,0.3611596836953898
39760,0.4900219245259996
13487,0.6186757262614112
70047,0.6390485472283004
29227,0.5077156902171491
31565,0.6187834899821321
25815,0.3436299904571687
46700,0.4920960449204705
9967,0.6563776229907788
71058,0.6119731051617306
53288,0.41599226860878324
15560,0.6184711440511652
39314,0.3378376735460902
72280,0.8576295255977486
70119,0.6654365886149533
42298,0.4944756467772874
14310,0.38025308276017333
56146,0.9983894863165641
9894,0.4100366595114696
70603,0.8900341200811379
45098,0.3960630918475599
65109,0.9990117541970689
34765,0.34630270659853174
11863,0.35712116967178326
26440,0.393877571597337
15643,0.4987921410141966
66148,0.5004020146408965
32211,0.5065681907037465
22884,0.3337223484397134
5565,0.3561104299868881
29745,0.3595989451222392
59251,0.5059746762358996
58569,0.9709351343824417
32802,0.5880713718376963
11995,0.3866509147399111
32368,0.5071451343211961
42761,0.999945231189035
55457,0.3284931246271977
8594,0.9867588484695087
66569,0.3934582378488519
72965,0.3440323872483221
57405,0.5011770019944924
56459,0.3431759403063846
38365,0.5035022433742252
36101,0.40177953992031273
43122,0.9830918690145646
25486,0.3986589354465449
67634,0.3879059834957995
48764,0.8901342393290733
34774,0.3673617217451253
9688,0.3656018300017199
32432,0.40711182319732814
46707,0.40349623417131086
31719,0.3251151544629592
56145,0.57634954955508
2227,0.9915265412175895
66917,0.3951591228004253
45906,0.3679798955788586
35117,0.5097824196051242
29995,0.4001295186514154
6624,0.3262013496032002
31049,0.4911540607152115
10401,0.9857452233917211
8562,0.3734873138725995
12941,0.9142160474108695
27242,0.6121199367433514
60056,0.500576647351345
20710,0.3602262878386162
5179,0.35676317911876665
56396,0.5035222372555098
53571,0.5084397127942957
2238,0.57780803084129
3267,0.395597515853737
44948,0.6280332772480499
28921,0.384545798696371
29239,0.5108958456625788
43295,0.3990122074507161
8591,0.3592321281823732
55035,0.9994935843068953
19733,0.9931870209316839
37144,0.3862652363230742
54764,0.49540526798743173
48927,0.36111661434556697
70866,0.5084610272682067
63916,0.5103129075862683
58507,0.38887060523217637
56013,0.6099107612047695
64676,0.6404229655645347
57581,0.502621049461663
41487,0.34771844340318325
27514,0.3929249345493089
62998,0.9987573810509134
63207,0.4993035483145018
27039,0.4985091266747293
54108,0.6020281186484472
12738,0.34818402139130855
32933,0.343341371155289
65254,0.9899721086594256
66791,0.9046817061253417
22634,0.40832561515788124
28388,0.491327772912605
17650,0.9999965671816474
54737,0.5956453429337519
19927,0.5025879342008758
42638,0.9995444184514153
227,0.3800854195852401
6019,0.3400358876575334
60012,0.358243730532225
69452,0.3903854607244346
43349,0.9992510785540196
4810,0.9992431718606258
28779,0.30149577954000845
24621,0.40440451559053786
51674,0.4997879936623124
55344,0.37229529124756916
45755,0.5031408069023046
44958,0.3029797322962369
5699,0.4927183552202493
7683,0.33100715793307495
46980,0.8465128917426935
31572,0.3031802756240262
16034,0.5023437992294154
23713,0.8792126232126954
59657,0.9993209536880855
40265,0.9948723599882223
54766,0.3979898245729951
65921,0.6117278191020791
71907,0.580947844222122
68904,0.9635143738486331
4298,0.40353639109435907
26689,0.39592618344120356
9138,0.47680944618397875
55696,0.49241848288912476
40782,0.6212803057560964
36678,0.581171740492618
5065,0.6367703615182034
49698,0.49421797226967
29842,0.4002438277940795
16735,0.9252148928397573
25364,0.49721766410716195
60414,0.4020962416840822
2955,0.5126393355153132
26774,0.8996840438016261
63400,0.37923042569659177
597,0.598307981863496
58917,0.40696014768183586
31676,0.4493956528939935
64012,0.5062904368164157
40865,0.34306906960356176
38451,0.6156834936701904
42849,0.8742698432848443
11008,0.9327737090112944
72338,0.6025932999268142
6292,0.8977633278898824
47977,0.49989473245756894
41402,0.8930101343104017
43190,0.9891143972948581
41628,0.4093299115096801
42242,0.999189975186869
26053,0.31637736975121183
4676,0.38456209916797507
32741,0.6634276737897048
15490,0.8428254304694732
72774,0.9844052597501164
27114,0.6157960414064944
56600,0.9745470377934748
72412,0.5056647521804211
33132,0.5151424904046625
58207,0.9995373870230181
26765,0.49931557874620214
57893,0.3974847136270587
11728,0.3426835044210415
70953,0.33944297177089433
27631,0.395901516167035
41281,0.5043477174764806
47484,0.5019499715813066
36270,0.38368453036695793
34024,0.3924284422704736
50073,0.5237822052001897
1831,0.5019953239093204
32892,0.506604836983164
1287,0.30730189246708717
30023,0.347333080404199
29298,0.5084895718829116
20762,0.33748967638721794
18002,0.6254683768709351
30631,0.42361525525779437
66202,0.9818074560336832
68835,0.5050480201055579
33777,0.39327197801700414
65640,0.9912822322921679
31058,0.5018506694020871
25963,0.9993132404787398
69883,0.9992170535936626
45752,0.4239332841739606
45553,0.9991729709072803
7929,0.5108781981386595
48132,0.5852040456372687
34473,0.3372630478633524
34344,0.392063236820125
18933,0.9999783225415392
33174,0.38082808802389706
73346,0.5977553255449154
27034,0.6373806414683919
36480,0.6450905558044334
19595,0.9995262018906669
57415,0.3569774169156694
27305,0.8397840859064508
19606,0.5041303015243299
6939,0.6283116070027513
23998,0.9996361039091808
13511,0.8963779714749426
32685,0.49562138654228555
35765,0.615034304179084
51009,0.601254187777808
56081,0.5738136562036772
44388,0.8702641336670603
6323,0.4884306109172513
22163,0.388664976753622
20390,0.39161892417167093
58038,0.3800431274889926
12765,0.9994117880947678
33855,0.6539175193598592
57674,0.5063978410901375
64500,0.48822204888513493
46088,0.9065869325954845
28448,0.38593476551513384
20068,0.3753347781669133
18644,0.3503078261792511
48184,0.4945624263883913
28453,0.5780823400759891
5293,0.49518683959727516
51458,0.49017042599962357
1635,0.5136473895930738
15270,0.9888927140548522
38691,0.2936186573236625
52910,0.5084774572679711
31400,0.49816874252243176
46114,0.4333154970232128
22327,0.295542060978252
26961,0.8368855355045655
31443,0.5763806452863789
10240,0.5885694926109631
3659,0.4109173291298896
64027,0.36165662271096155
36731,0.35760043360569094
25702,0.49994202893010536
40764,0.6219961328083348
32403,0.4902103269164427
20290,0.3284738298712105
29543,0.507908101804559
1403,0.48983680234793203
22300,0.4889155230733555
73305,0.3824252357027519
11926,0.483498193300053
359,0.999289815367087
71140,0.9998304241419766
13507,0.34541656300893153
14071,0.5064788864523612
18103,0.6146444517766125
70249,0.48453160316833155
30158,0.40626311353764094
4597,0.4917012321103308
49744,0.48782545098631014
27121,0.5045198848222896
52167,0.3196378689706424
20036,0.3583651416060683
39234,0.30981345001091154
57875,0.9993135998152588
60975,0.36205514455911303
63289,0.32239703397432345
169,0.3455873142813348
8949,0.6688701853081805
14387,0.8503301120552856
48819,0.5042975428434866
7474,0.49507619257834146
39725,0.6196770029063241
16361,0.9441105891200222
9708,0.6637252910476099
11531,0.5599294028346095
53656,0.5105003219396033
8691,0.3842430040251426
61490,0.4930577285195142
52319,0.5161822764980789
42421,0.35514326150000336
68032,0.3870877393251877
28675,0.9173337961703376
61382,0.4077356047734828
42395,0.9839259814145402
4809,0.9089982858927542
60335,0.9802839256121639
35846,0.3291581225967821
26326,0.3691989614303436
69945,0.5058364099806973
40763,0.5009595903352732
12669,0.4874104091613235
58623,0.4044223517702674
33221,0.907311916834895
20026,0.5022791028826489
64883,0.3511817261843595
7654,0.40311254127021484
64127,0.32815412406979755
11061,0.39401480558619495
49090,0.58832707705163
63284,0.5936587121989232
9946,0.499517786872083
3349,0.5109014093673401
23314,0.5022112744688129
11000,0.40435720747786247
31109,0.39332743788940605
22047,0.5866310155508356
73193,0.8595361583736363
61434,0.9987417826509352
63809,0.35765462776497503
18075,0.49922257674918774
22544,0.5005322201679222
72958,0.49792141984125937
33272,0.5912337998304082
71450,0.3661223243493886
39332,0.5100547117237466
28858,0.8970226932986833
27788,0.6310944422191958
50524,0.5876126653237652
2861,0.6007567026615379
12755,0.35075198914268735
14103,0.40601715009539036
46077,0.5201593522177421
46746,0.5026106314626428
25138,0.4968849726676246
12305,0.9911042020125241
28155,0.5075025406785978
61401,0.6112288097373677
37318,0.3883621564508727
65037,0.999999987063072
63217,0.6060013635679143
42997,0.9987866730605365
12056,0.4986970552716652
19995,0.9015807944598218
33119,0.3433946313769223
49803,0.5039251209886972
46333,0.897826247178389
68,0.4936568121065114
2486,0.9997321402270035
31063,0.3910473130587824
24755,0.3952669522686709
55773,0.3125317872635417
32699,0.31503526737954674
56278,0.5954327173847944
24786,0.9864749279819018
37736,0.8993760422470138
46674,0.40210703415440974
4187,0.3323525366684142
24214,0.3239125540342261
61205,0.3676279937918976
12678,0.5319488031282913
53981,0.366257076130952
41354,0.3713447092919814
35492,0.3957188757112322
46061,0.5216373450279528
12377,0.5106056367046661
35776,0.4932072840962824
58778,0.40347638645888567
35797,0.3134329021965876
31564,0.5000809443589183
70907,0.9799825409344984
24967,0.49023962224494594
33620,0.38458521868484535
72546,0.9866190182236062
38479,0.5005814032239415
42389,0.8357612639140375
992,0.32812739162840293
51217,0.3495453515439848
48644,0.6101548332174391
9509,0.6260631353736963
71464,0.9999993726674997
12360,0.32297205849285443
26394,0.4079516026842121
5970,0.3012471775654869
28080,0.5040355587792793
50605,0.999548010036566
14994,0.4977075435909113
63604,0.8957427286361269
40113,0.6137445829158081
57979,0.8688279526528262
58455,0.8468040624295853
60157,0.9862379799960584
8635,0.4967146448604896
52082,0.9999252949656438
62090,0.9863176703235079
60970,0.5985882453837125
46140,0.350169352846662
47392,0.3533209216613977
11642,0.5141238742673184
49548,0.504766805341395
57730,0.9136434526468113
7910,0.30587510097507226
32725,0.39013535294355506
54378,0.41725276042629106
47365,0.9869625315627668
70112,0.6068995691181772
15461,0.6512954970592458
9703,0.40257392128968467
28814,0.49190525438916494
18934,0.5091894900778335
52462,0.3996078961545733
20767,0.6148324934652745
29034,0.60486406775865
7708,0.49732583221501475
42850,0.8839082031262302
40302,0.34582004330863675
34820,0.37947085167911665
4860,0.5131335353012714
18759,0.9996686935416174
46080,0.3451591819889137
44620,0.7685578406028917
46200,0.9094730328567825
16989,0.8860819271199808
39837,0.34014298526944037
57180,0.5002159457634114
39741,0.5070221083495512
45331,0.5922148659065722
32063,0.6087769812078168
63867,0.8717497158025828
5582,0.4939702175510043
12340,0.9919089647221957
61501,0.586334886464558
4127,0.9943134162473996
24193,0.4334616162213984
48939,0.3970424015270732
13153,0.328652151124317
37510,0.4833562980110422
65356,0.5028574594587331
17300,0.851298426824201
60433,0.9999990520434299
4335,0.5480555429665119
14224,0.4019930832456924
50924,0.9916543555446976
5020,0.33824585321240863
21412,0.88040698229301
66724,0.355769096294715
41490,0.6771996817244802
34312,0.345997167687851
27808,0.41244320099406284
30761,0.3772188500578187
1466,0.4948893640703762
24501,0.5034702905618372
880,0.9898514241304764
45300,0.4801425558641252
4505,0.3981019022547334
8561,0.6885301483018278
67496,0.8913687546864406
39809,0.99952391801038
29695,0.33470342200790104
24629,0.5024462445211065
43192,0.4952170373911157
48466,0.36997196726378245
62775,0.49317300443817386
48439,0.5060529147309052
14961,0.5108160301204266
58523,0.5726765633718142
8513,0.501393099273905
6314,0.3588395522895692
46447,0.5093382772609854
14535,0.38722933087329076
16145,0.9895023258802209
65751,0.40553822323693084
47807,0.9704746691723126
62533,0.9996671810203224
49969,0.5962272917802197
19445,0.48271688875790797
6231,0.46508535436820975
32072,0.5033923448269185
54548,0.4931182420412369
10985,0.8772048895466824
12699,0.9811707366655376
48521,0.8989258517291961
64754,0.616544953113376
47464,0.40919553467765407
11392,0.49972732916411167
32557,0.9910627390395206
58019,0.3983431254267192
59481,0.40460599624072274
70373,0.36473325090968134
19076,0.43512495742870344
66800,0.3895184952045414
17254,0.34965170067668594
65230,0.41569122501529654
63708,0.8866528771926491
17032,0.39979553732260287
33346,0.6315689616931598
21899,0.4287031810805796
35110,0.4039321455137022
10508,0.41497925655448076
61253,0.8810388142000802
38384,0.49480273895585136
70981,0.3354090763448382
59647,0.5224505123969974
65613,0.3136369515857004
12353,0.8507912831473773
47950,0.5085196826174367
28036,0.9796478695567464
24799,0.9930908977202971
45920,0.34889486915744755
66367,0.49644877749878075
40754,0.37420119093560444
39398,0.37449237317126666
66900,0.5891911886777818
61667,0.402000665860431
13861,0.875928735982771
7284,0.3985381068178448
16744,0.8755794950690485
13120,0.48962488185841746
70791,0.9999730228129586
63938,0.5035371679762651
70160,0.493421030868488
33373,0.2999442210771603
55015,0.4987983754994264
17275,0.9349577608828546
11010,0.3520728499499519
19808,0.5035862861255002
49730,0.9810247038312513
66239,0.33287357409898144
18940,0.8352582654851252
16643,0.3160520846689586
60200,0.8436338356209703
10724,0.4847715024704027
33609,0.906224093300852
29269,0.9074821649859189
19202,0.39110089868783054
4947,0.3956347784614781
65539,0.6253046027469181
17268,0.4958274937495271
6600,0.3974180090960843
17772,0.9999944649473603
22315,0.4085704358529569
8957,0.40680094538384176
28641,0.5002659081761958
31809,0.3222187659647558
14147,0.9999979517129236
39238,0.40749337739559593
24113,0.48446315550367086
26597,0.3341205972540773
900,0.40994284412060544
53489,0.3624115161984878
56261,0.3614869428075482
55046,0.3766243820947211
47224,0.5131744601575138
66268,0.3838563500819186
53300,0.4067753517394519
4838,0.9996091758154313
53427,0.6185446935242516
32145,0.4032721383205698
46983,0.41416566152710105
36292,0.9927844386904037
27789,0.8892384978509095
25539,0.987291811892901
58933,0.5040464803405258
62167,0.8824087394814676
50291,0.9999953202363412
35276,0.5098497161575725
60790,0.991577895323005
23008,0.6213182643613376
63336,0.9742912125210724
61850,0.40034190549944426
12836,0.5984335166023634
55860,0.9860347157073683
35573,0.29418215352264815
44664,0.36511006108252475
46093,0.4982351889470317
12138,0.5192682439378626
46623,0.5019361240500381
28096,0.38577084322926575
58793,0.9993976726448665
36015,0.3935153741482292
38379,0.49536171225414877
45900,0.8408955370066762
50374,0.8771648419520067
12970,0.48507623358413143
71410,0.37511857193924913
16063,0.4892321654134482
18308,0.50004640204264
64720,0.3658379262199192
62617,0.9876275853149676
18155,0.49993550445435647
12873,0.40348265899492347
7603,0.6381993869717909
28925,0.430480594882686
63473,0.5026460164314671
60118,0.5007912812275314
55802,0.9992127194608837
28117,0.9999825482700622
65384,0.49989825908021684
12315,0.38773063737634317
8171,0.9905994847932295
45169,0.9999723290785911
29185,0.49771109208736886
65975,0.9999612837821161
45571,0.5141104332765246
55734,0.9999998451733543
8160,0.5173091131185628
5341,0.38396777846319197
46375,0.41511342465163337
50589,0.40889751298093796
39618,0.3339246670580737
67166,0.5938746235164094
28736,0.34123800568761375
49456,0.383522256554384
23172,0.3913559368684252
64565,0.3145993397573221
35531,0.5050085858281756
63094,0.9862839324620001
48837,0.6233451563408343
70379,0.6243443836163418
12408,0.999699994214033
63055,0.9999984559191514
58696,0.4904168998030496
53895,0.41745772343727194
19925,0.34318410463165644
72778,0.5047341774199781
55656,0.9044026451781062
1724,0.39542284016817536
72868,0.9870200179897333
11722,0.3931909691008465
32936,0.3555380086205338
60851,0.4913972203660976
40395,0.5871760111247247
26023,0.9905771195218344
41414,0.9814325026425854
43254,0.3871188845346954
72250,0.8954762896256047
56981,0.9997917149219857
10339,0.3855034460085994
55612,0.389381556292347
40762,0.9096529681430813
68443,0.8667712995360405
35932,0.9929655044316212
43409,0.5171477441446088
8863,0.3328957208850384
10831,0.3891713428508313
2262,0.5301056484573002
32731,0.3971626361428297
14417,0.8748080044791727
71584,0.3780636038365863
14572,0.9928890772601987
21046,0.8909930736744412
64489,0.9917011169693964
61153,0.611437251421432
21717,0.5609230218635494
1162,0.6208411234198583
72597,0.4808625664055731
49001,0.5053321702643847
53145,0.5276769393871222
41514,0.9913365005325091
34479,0.3787842026359166
40157,0.395489269176536
29737,0.4031227109236281
4897,0.39922749902959426
41314,0.4086803874231941
7807,0.6153961943132834
23120,0.3963118947078929
23188,0.5717068225926832
51371,0.3233498252701389
34740,0.39504279247864565
33510,0.9208988750307947
55475,0.39235998919552
28061,0.49803223913605116
28731,0.337043822434975
30038,0.49741127841160054
48320,0.9999975351221255
61498,0.9062829995177407
20814,0.36369487812363566
17441,0.6183461686740132
8275,0.8245660086065167
35815,0.6660046686661303
6922,0.9111332070823634
29839,0.5102699799083389
57213,0.990924219621938
68597,0.8800019041602313
72596,0.9999832308136835
66421,0.4763942207797853
24933,0.9999921664378766
58451,0.39404462107630883
14508,0.8920055703304002
68480,0.509305620417268
69029,0.9023220207771288
3862,0.9823669938805758
70868,0.32346925867982335
49262,0.5223419325268672
20944,0.39597933855811046
65080,0.5133853938400491
14494,0.4988869949502676
4521,0.36080720854114406
393,0.4983700532766262
63322,0.4959704262345094
6011,0.5237214669883542
8843,0.9949466493228194
72642,0.37744238077419
29990,0.5127625519006567
49827,0.5049672976784396
49301,0.5805158962843296
37918,0.5007510637889531
21084,0.48209194159812835
37374,0.9883582207268196
16340,0.3538672606774451
54351,0.9903750775047506
4677,0.6407847962332847
18913,0.5580511643299609
58330,0.37173281151115894
68209,0.4996849105373673
16498,0.6129748861280309
46732,0.6282018056257935
12787,0.33194605688112677
63246,0.8612573942169354
54502,0.342813101495436
25675,0.29003887046234855
45948,0.36435797086667443
36065,0.49538248096710596
11322,0.9943347108007123
50138,0.9697886999485724
47113,0.999496362062382
62746,0.9910808780208769
23400,0.3393757587173301
7249,0.48306526658737997
34827,0.6097462299854529
39298,0.5054827986383159
2137,0.4908461482298866
67031,0.3638084562239145
36147,0.5230454607816856
3804,0.8900001663798193
48670,0.4957715321766243
33694,0.33125455333209275
14299,0.34517104357895634
23093,0.3890834856224335
66162,0.5045845484950889
18332,0.5130285350444742
45697,0.8944917151350715
53844,0.39341537594106707
67458,0.9040580902550285
3857,0.5013105649876625
68729,0.8141702283611446
10864,0.5049908902113194
20053,0.9839086336752426
39698,0.5045342229797499
45542,0.859888203914611
56388,0.36478608906690047
68803,0.3740920940881396
2709,0.6281492202129171
23094,0.4956300421146771
10728,0.396923458959399
37993,0.3272800026978559
11103,0.48693546018612976
29482,0.6160958045093151
64481,0.4010389286764215
6561,0.4909845340332757
44629,0.9891805213435909
56365,0.9984030090522826
12199,0.5021317667494801
5356,0.5873956829581906
34267,0.3712434633996657
39906,0.34176133693258826
27580,0.5052979534567676
24388,0.5768585239919759
55445,0.8458484039727335
69379,0.9989064327881059
44540,0.4253230535502415
48092,0.5950155867706914
55770,0.9989571370939337
45501,0.5875400230188879
22513,0.3838132891931788
38018,0.5117630427375706
63800,0.5088959263427678
2656,0.3575319560293986
36350,0.4184985411564091
27688,0.4940580643065298
2202,0.4992494543227192
5219,0.3925771270539576
67873,0.41059617792145425
44589,0.6249298071809651
47633,0.836140639032938
67977,0.5132419571200213
32331,0.6418966936357987
60428,0.36867398402713747
72832,0.39834085066878533
50653,0.8993985141732268
34766,0.48478943071665004
42692,0.9914191459863608
23158,0.4976792381741237
19310,0.3950653798992851
10564,0.9997689794256716
22430,0.5214233020853317
22457,0.9997882192947267
40065,0.9879879496089778
4039,0.9932111161295623
30459,0.36950120024835126
